1,0,T-H,0.0000,0.0000,1.2782,1.1375,1.0231,16277.0000,160.0000,
,7.7106,13.4706,1.1263,0,T-H,0.0000,0.0000,4.2536,7.8166,1.1140,16266.0000,160.0000,
,9.3383,15.0070,1.4314,0,T-H,0.0000,0.0000,4.4096,8.2938,1.1301,16261.0000,160.0000,
,9.6874,15.3005,1.4109,0,T-H,0.0000,0.0000,4.7206,8.2938,1.1301,16261.0000,160.0000,
,8.5924,13.0455,1.5367,0,T-H,0.0000,0.0000,4.4254,7.4831,1.2587,16261.0000,160.0000,
,9.6739,15.4109,1.5842,0,T-H,0.0000,0.0000,4.9538,8.1295,1.2931,16267.0000,160.0000,
,10.3585,16.6019,1.7908,0,T-H,0.0000,0.0000,5.6003,8.8266,1.4037,16267.0000,160.0000,
,10.7044,18.4802,2.0422,0,T-H,0.0000,0.0000,6.1374,9.5777,1.4742,16267.0000,160.0000,
,10.7044,18.4802,2.0422,0,T-H,0.0000,0.0000,6.1374,9.5777,1.4742,16267.0000,160.0000,
,11.1306,18.9028,2.0534,0,T-H,0.0000,0.0000,6.8712,10.6239,1.4997,16267.0000,160.0000,
,12.5439,21.6424,2.2048,0,T-H,0.0000,0.0000,7.5921,11.4470,1.6241,16634.0000,160.0000,
,12.2023,21.3123,2.2872,0,T-H,0.0000,0.0000,7.7101,11.9073,1.6220,16634.0000,160.0000,
,11.8983,21.0088,2.3428,0,T-H,0.0000,0.0000,7.6680,12.1911,1.6651,16634.0000,160.0000,
,11.2002,20.2590,2.4429,0,T-H,0.0000,0.0000,7.3073,11.8742,1.5801,16634.0000,160.0000,
,11.2002,20.2590,2.4429,0,T-H,0.0000,0.0000,7.3073,11.8742,1.5801,16634.0000,160.0000,
,11.0958,19.8803,2.3100,0,T-H,0.0000,0.0000,7.0036,11.2973,1.6997,16268.0000,160.0000,
,11.0418,19.8803,2.2309,0,T-H,0.0000,0.0000,6.5136,10.6944,1.6238,16268.0000,160.0000,
,11.1870,19.8803,2.2875,0,T-H,0.0000,0.0000,6.4752,10.7820,1.6661,16268.0000,160.0000,
,12.5246,23.5515,2.2875,0,T-H,0.0000,0.0000,6.5809,12.2763,1.6336,16268.0000,160.0000,
,12.2336,23.6649,2.3425,0,T-H,0.0000,0.0000,6.3748,12.8103,1.5929,16263.0000,160.0000,
,12.5230,23.5296,2.3493,0,T-H,0.0000,0.0000,6.2319,12.7345,1.5929,16263.0000,160.0000,
,12.7161,23.5625,2.3537,0,T-H,0.0000,0.0000,6.0488,12.3185,1.5326,16263.0000,160.0000,
,12.7161,24.4486,2.4079,0,T-H,0.0000,0.0000,5.7770,12.2387,1.5359,16263.0000,160.0000,
,12.0542,23.6124,2.3697,0,T-H,0.0000,0.0000,5.6342,11.8513,1.4376,16296.0000,160.0000,
,12.0542,22.3455,2.2128,0,T-H,0.0000,0.0000,5.6342,11.6594,1.3875,16296.0000,160.0000,
,11.6986,22.3455,2.2128,0,T-H,0.0000,0.0000,5.3633,11.6594,1.3875,16296.0000,160.0000,
