4.3-3.8-2.7UV,1.7062,2.0191,3.2721,0,T-H,0.0000,0.0000,0.9763,1.3494,1.8187,5497.0000,32.0000,
4.3-3.8-2.7UV,1.8979,2.1940,2.8483,0,T-H,0.0000,0.0000,1.0418,1.3612,1.7363,5497.0000,32.0000,
4.3-3.8-2.7UV,1.8307,2.5016,3.0660,0,T-H,0.0000,0.0000,1.0705,1.3458,2.0120,5497.0000,32.0000,
4.3-3.8-2.7UV,1.7601,2.4581,3.0860,0,T-H,0.0000,0.0000,1.0573,1.3630,1.9579,5502.0000,32.0000,
4.3-3.8-2.7UV,1.6786,2.2501,3.0395,0,T-H,0.0000,0.0000,1.0435,1.3292,1.7499,5502.0000,32.0000,
4.3-3.8-2.7UV,1.4220,2.0816,3.0572,0,T-H,0.0000,0.0000,1.0243,1.2634,1.6398,5502.0000,32.0000,
4.3-3.8-2.7UV,1.4511,2.2417,3.0289,0,T-H,0.0000,0.0000,1.1173,1.2905,1.6567,5502.0000,32.0000,
4.3-3.8-2.7UV,1.5710,2.1566,2.7274,0,T-H,0.0000,0.0000,1.1167,1.2514,1.7379,5501.0000,32.0000,
4.3-3.8-2.7UV,1.5809,2.0115,2.8310,0,T-H,0.0000,0.0000,1.1167,1.2203,1.7379,5501.0000,32.0000,
4.3-3.8-2.7UV,1.7707,2.0772,2.4721,0,T-H,0.0000,0.0000,1.1354,1.2176,1.6624,5501.0000,32.0000,
4.3-3.8-2.7UV,1.9298,2.1776,2.4189,0,T-H,0.0000,0.0000,1.2070,1.1175,1.6059,5501.0000,32.0000,
4.3-3.8-2.7UV,1.9298,2.1776,2.4189,0,T-H,0.0000,0.0000,1.2070,1.1175,1.6059,5505.0000,32.0000,
4.3-3.8-2.7UV,1.4839,2.0488,2.6419,0,T-H,0.0000,0.0000,0.9993,1.1135,1.5003,5505.0000,32.0000,
4.3-3.8-2.7UV,1.4182,1.9611,2.2638,0,T-H,0.0000,0.0000,1.1176,1.0127,1.3702,5505.0000,32.0000,
4.3-3.8-2.7UV,1.4104,1.9990,2.0085,0,T-H,0.0000,0.0000,1.1659,1.0274,1.3709,5500.0000,32.0000,
4.3-3.8-2.7UV,1.4695,2.1757,2.0448,0,T-H,0.0000,0.0000,1.0773,0.9593,1.4073,5500.0000,32.0000,
4.3-3.8-2.7UV,1.5211,2.0187,1.9167,0,T-H,0.0000,0.0000,1.1170,0.9451,1.3694,5500.0000,32.0000,
4.3-3.8-2.7UV,1.3571,2.0187,2.0389,0,T-H,0.0000,0.0000,1.0697,0.9526,1.3758,5500.0000,32.0000,
4.3-3.8-2.7UV,1.1483,2.2346,2.0500,0,T-H,0.0000,0.0000,1.0936,1.0622,1.2765,5504.0000,32.0000,
4.3-3.8-2.7UV,1.1483,2.2368,2.2745,0,T-H,0.0000,0.0000,1.0701,1.0338,1.3000,5504.0000,32.0000,
4.3-3.8-2.7UV,1.0198,2.4954,2.2514,0,T-H,0.0000,0.0000,1.0895,1.1539,1.2565,5504.0000,32.0000,
4.3-3.8-2.7UV,1.0198,2.4506,2.0983,0,T-H,0.0000,0.0000,1.0895,1.2620,1.2941,5504.0000,32.0000,
4.3-3.8-2.7UV,1.0198,2.4506,2.0983,0,T-H,0.0000,0.0000,1.0895,1.2620,1.2941,5502.0000,32.0000,
4.3-3.8-2.7UV,1.1954,2.6650,2.0555,0,T-H,0.0000,0.0000,1.2472,1.2434,1.2281,5502.0000,32.0000,
4.3-3.8-2.7UV,1.3644,2.7650,2.0740,0,T-H,0.0000,0.0000,1.3470,1.2728,1.3089,5502.0000,32.0000,
4.3-3.8-2.7UV,1.6006,2.8494,2.1180,0,T-H,0.0000,0.0000,1.3666,1.4231,1.3245,5502.0000,32.0000,
4.3-3.8-2.7UV,1.9520,3.0375,2.2018,0,T-H,0.0000,0.0000,1.3773,1.5496,1.3217,5504.0000,32.0000,
4.3-3.8-2.7UV,2.1735,3.1982,1.9071,0,T-H,0.0000,0.0000,1.4767,1.5373,1.2495,5504.0000,32.0000,
4.3-3.8-2.7UV,2.7854,3.3683,1.7539,0,T-H,0.0000,0.0000,1.7498,1.6428,1.2389,5504.0000,32.0000,
4.3-3.8-2.7UV,3.6255,3.3877,2.0857,0,T-H,0.0000,0.0000,2.1732,1.6428,1.2833,5593.0000,32.0000,
4.3-3.8-2.7UV,4.1883,4.1462,2.2794,0,T-H,0.0000,0.0000,2.5084,2.2001,1.5214,5593.0000,32.0000,
4.3-3.8-2.7UV,4.8278,4.9217,2.9506,0,T-H,0.0000,0.0000,2.9216,2.6924,1.8585,5593.0000,32.0000,
4.3-3.8-2.7UV,19.5886,6.1513,4.8516,0,T-H,0.0000,0.0000,8.1807,3.9413,2.6215,5593.0000,34.0000,
4.3-3.8-2.7UV,57.7998,7.7184,13.3047,0,T-H,0.0000,0.0000,18.5429,7.2992,5.1233,5558.0000,34.0000,
4.3-3.8-2.7UV,83.6563,7.9674,18.7840,0,T-H,0.0000,0.0000,26.1270,9.3172,6.7999,5558.0000,34.0000,
4.3-3.8-2.7UV,108.8759,8.6400,24.4653,0,T-H,0.0000,0.0000,33.8093,10.7425,8.5994,5558.0000,34.0000,
4.3-3.8-2.7UV,133.2862,9.8691,29.1005,0,T-H,0.0000,0.0000,40.5422,12.3922,10.1411,5558.0000,34.0000,
4.3-3.8-2.7UV,157.9734,12.6770,32.7993,0,T-H,0.0000,0.0000,47.5600,14.4541,11.4638,5527.0000,34.0000,
4.3-3.8-2.7UV,180.7890,14.5350,35.5966,0,T-H,0.0000,0.0000,52.4480,15.6290,12.3543,5527.0000,34.0000,
4.3-3.8-2.7UV,226.3707,19.7810,43.1899,0,T-H,0.0000,0.0000,64.3227,19.2544,14.9923,5527.0000,34.0000,
4.3-3.8-2.7UV,236.7870,22.5616,40.8104,0,T-H,0.0000,0.0000,63.7112,18.8583,14.7038,5547.0000,34.0000,
4.3-3.8-2.7UV,236.7410,23.2505,37.8740,0,T-H,0.0000,0.0000,63.0516,19.1367,14.0140,5547.0000,34.0000,
4.3-3.8-2.7UV,236.0508,25.4218,33.5833,0,T-H,0.0000,0.0000,62.5327,19.0067,13.1833,5541.0000,34.0000,
4.3-3.8-2.7UV,235.0706,28.0883,31.9166,0,T-H,0.0000,0.0000,61.9386,18.4884,12.7288,5541.0000,34.0000,
4.3-3.8-2.7UV,229.8184,28.4830,31.7555,0,T-H,0.0000,0.0000,60.5237,18.4884,12.6015,5541.0000,34.0000,
4.3-3.8-2.7UV,225.8360,29.1542,31.7555,0,T-H,0.0000,0.0000,59.7503,19.0989,12.5178,5541.0000,34.0000,
4.3-3.8-2.7UV,226.1723,31.0300,31.7555,0,T-H,0.0000,0.0000,59.7503,18.8493,12.5178,5541.0000,34.0000,
4.3-3.8-2.7UV,228.5743,31.6916,31.8626,0,T-H,0.0000,0.0000,61.5275,18.8628,12.5375,5507.0000,34.0000,
4.3-3.8-2.7UV,234.9057,35.3171,32.0073,0,T-H,0.0000,0.0000,63.4226,19.1682,12.4767,5507.0000,34.0000,
4.3-3.8-2.7UV,241.1135,35.5711,33.1878,0,T-H,0.0000,0.0000,64.9143,19.1682,12.7733,5507.0000,34.0000,
4.3-3.8-2.7UV,246.7440,37.5391,34.1339,0,T-H,0.0000,0.0000,67.3230,18.4871,13.0751,5506.0000,34.0000,
4.3-3.8-2.7UV,247.1974,37.1933,36.2523,0,T-H,0.0000,0.0000,67.3047,18.4802,13.2890,5506.0000,34.0000,
4.3-3.8-2.7UV,250.3879,37.1933,36.9184,0,T-H,0.0000,0.0000,68.2437,18.6215,13.4272,5506.0000,34.0000,
4.3-3.8-2.7UV,253.9819,37.1933,36.7155,0,T-H,0.0000,0.0000,69.4061,18.9445,13.4779,5506.0000,34.0000,
4.3-3.8-2.7UV,263.6376,38.9830,35.9844,0,T-H,0.0000,0.0000,71.7597,18.2823,13.1271,5547.0000,34.0000,
4.3-3.8-2.7UV,272.0757,40.6921,35.9844,0,T-H,0.0000,0.0000,74.2758,19.1420,13.3117,5547.0000,34.0000,
4.3-3.8-2.7UV,277.3066,43.8920,34.6590,0,T-H,0.0000,0.0000,74.5305,18.4478,12.8237,5547.0000,34.0000,
4.3-3.8-2.7UV,277.3066,46.9732,32.5263,0,T-H,0.0000,0.0000,74.5305,17.9451,12.2385,5547.0000,34.0000,
4.3-3.8-2.7UV,274.2624,47.8603,30.3790,0,T-H,0.0000,0.0000,74.0464,18.1704,11.5260,5547.0000,34.0000,
4.3-3.8-2.7UV,259.4047,40.6437,27.0653,0,T-H,0.0000,0.0000,69.8890,18.7277,10.4325,5578.0000,34.0000,
4.3-3.8-2.7UV,248.5390,37.6914,25.7647,0,T-H,0.0000,0.0000,67.2807,19.0155,10.0427,5578.0000,34.0000,
4.3-3.8-2.7UV,238.5400,37.0047,24.7516,0,T-H,0.0000,0.0000,64.9632,18.9430,9.5614,5578.0000,34.0000,
4.3-3.8-2.7UV,234.4441,35.5525,24.7516,0,T-H,0.0000,0.0000,63.6863,19.7503,9.4892,5512.0000,34.0000,
4.3-3.8-2.7UV,237.1425,35.3644,24.7516,0,T-H,0.0000,0.0000,64.4662,19.6508,9.4892,5512.0000,34.0000,
4.3-3.8-2.7UV,234.5761,34.4935,24.3595,0,T-H,0.0000,0.0000,63.5878,20.1396,9.3241,5512.0000,34.0000,
4.3-3.8-2.7UV,226.0319,28.2137,24.9166,0,T-H,0.0000,0.0000,62.1969,20.6777,9.4227,5512.0000,34.0000,
4.3-3.8-2.7UV,222.9334,25.0989,25.5683,0,T-H,0.0000,0.0000,61.2201,21.2009,9.5735,5507.0000,34.0000,
4.3-3.8-2.7UV,218.4972,22.2298,25.8431,0,T-H,0.0000,0.0000,61.5921,21.0373,9.3470,5507.0000,34.0000,
4.3-3.8-2.7UV,205.6607,18.3213,26.9763,0,T-H,0.0000,0.0000,59.2278,20.8636,9.7313,5507.0000,34.0000,
4.3-3.8-2.7UV,204.9670,17.3570,28.5209,0,T-H,0.0000,0.0000,60.6413,21.0977,10.1121,5523.0000,34.0000,
4.3-3.8-2.7UV,205.1635,18.5156,28.5209,0,T-H,0.0000,0.0000,60.5307,20.8856,10.1121,5523.0000,34.0000,
4.3-3.8-2.7UV,205.9078,16.5092,29.5855,0,T-H,0.0000,0.0000,61.6700,20.8856,10.4401,5523.0000,34.0000,
4.3-3.8-2.7UV,205.9287,16.9561,30.1007,0,T-H,0.0000,0.0000,61.7149,20.8393,10.4092,5523.0000,34.0000,
4.3-3.8-2.7UV,188.1966,12.9421,28.4410,0,T-H,0.0000,0.0000,56.9527,20.9402,10.0910,5509.0000,34.0000,
4.3-3.8-2.7UV,188.1966,12.9421,27.9175,0,T-H,0.0000,0.0000,56.9527,20.9402,9.6977,5509.0000,34.0000,
4.3-3.8-2.7UV,188.1288,12.9421,27.9175,0,T-H,0.0000,0.0000,56.7729,20.9402,9.6977,5509.0000,34.0000,
4.3-3.8-2.7UV,186.8266,13.7444,27.9332,0,T-H,0.0000,0.0000,56.5652,20.8273,9.7280,5528.0000,34.0000,
4.3-3.8-2.7UV,185.8270,13.5782,28.7751,0,T-H,0.0000,0.0000,56.5652,21.0570,10.0065,5528.0000,34.0000,
4.3-3.8-2.7UV,187.8262,14.3579,29.5671,0,T-H,0.0000,0.0000,57.2878,21.0229,10.5816,5528.0000,34.0000,
4.3-3.8-2.7UV,192.8911,15.5021,29.7025,0,T-H,0.0000,0.0000,57.9625,21.2134,10.5816,5528.0000,34.0000,
4.3-3.8-2.7UV,189.1543,15.9772,28.9380,0,T-H,0.0000,0.0000,55.9254,20.4841,10.4652,5536.0000,34.0000,
4.3-3.8-2.7UV,188.5768,15.2894,28.8844,0,T-H,0.0000,0.0000,56.2561,20.2010,10.4472,5536.0000,34.0000,
4.3-3.8-2.7UV,191.1017,17.1510,28.4363,0,T-H,0.0000,0.0000,55.9467,19.7959,10.5830,5536.0000,34.0000,
4.3-3.8-2.7UV,203.9100,22.4177,26.2969,0,T-H,0.0000,0.0000,58.0087,17.6603,10.0808,5546.0000,34.0000,
4.3-3.8-2.7UV,205.5323,24.1318,25.3196,0,T-H,0.0000,0.0000,58.9971,17.1933,10.0222,5546.0000,34.0000,
4.3-3.8-2.7UV,205.5323,27.2049,22.5467,0,T-H,0.0000,0.0000,58.8796,16.5748,9.5374,5546.0000,34.0000,
4.3-3.8-2.7UV,207.2023,33.7917,18.2808,0,T-H,0.0000,0.0000,58.4020,15.2563,8.9838,5527.0000,34.0000,
4.3-3.8-2.7UV,208.7843,34.7726,17.1790,0,T-H,0.0000,0.0000,58.8052,14.9914,8.6073,5527.0000,34.0000,
4.3-3.8-2.7UV,210.8118,38.3703,16.3503,0,T-H,0.0000,0.0000,58.3453,14.7510,8.1690,5527.0000,34.0000,
4.3-3.8-2.7UV,217.3049,44.1548,15.0932,0,T-H,0.0000,0.0000,59.3879,14.7712,7.5165,5574.0000,34.0000,
4.3-3.8-2.7UV,219.9803,46.6804,14.3823,0,T-H,0.0000,0.0000,60.1040,14.7712,7.2358,5574.0000,34.0000,
4.3-3.8-2.7UV,220.9398,49.4118,13.3411,0,T-H,0.0000,0.0000,61.0115,14.8888,6.6498,5574.0000,34.0000,
4.3-3.8-2.7UV,223.2031,50.4987,12.4823,0,T-H,0.0000,0.0000,62.0776,15.1568,6.1152,5533.0000,34.0000,
4.3-3.8-2.7UV,226.4766,48.6673,13.3411,0,T-H,0.0000,0.0000,61.9699,15.2575,6.4360,5533.0000,34.0000,
4.3-3.8-2.7UV,217.6355,38.7550,14.9891,0,T-H,0.0000,0.0000,58.5252,15.3086,6.5132,5506.0000,34.0000,
4.3-3.8-2.7UV,216.2618,38.1394,15.1688,0,T-H,0.0000,0.0000,57.7056,15.7009,6.5132,5506.0000,34.0000,
4.3-3.8-2.7UV,212.6600,36.8910,14.7730,0,T-H,0.0000,0.0000,56.3853,15.9972,6.5321,5506.0000,34.0000,
4.3-3.8-2.7UV,212.6600,36.8910,14.7730,0,T-H,0.0000,0.0000,56.3853,15.9972,6.5321,5506.0000,34.0000,
4.3-3.8-2.7UV,210.7922,33.9850,15.6960,0,T-H,0.0000,0.0000,55.8923,15.9045,6.6612,5506.0000,34.0000,
4.3-3.8-2.7UV,209.6123,32.9228,16.1764,0,T-H,0.0000,0.0000,56.7670,16.6484,7.2857,5518.0000,34.0000,
4.3-3.8-2.7UV,205.9032,31.0459,16.0785,0,T-H,0.0000,0.0000,55.1765,16.2198,7.3144,5518.0000,34.0000,
4.3-3.8-2.7UV,204.8268,31.0459,16.0626,0,T-H,0.0000,0.0000,55.1765,15.7266,7.6801,5518.0000,34.0000,
4.3-3.8-2.7UV,204.8268,30.6282,16.9270,0,T-H,0.0000,0.0000,54.9094,15.1835,7.8501,5518.0000,34.0000,
4.3-3.8-2.7UV,201.1315,29.0887,16.9270,0,T-H,0.0000,0.0000,53.6002,14.5083,7.8501,5505.0000,34.0000,
4.3-3.8-2.7UV,191.9338,27.9154,15.2594,0,T-H,0.0000,0.0000,52.4897,14.0837,7.6490,5505.0000,34.0000,
4.3-3.8-2.7UV,172.3767,28.4331,14.7886,0,T-H,0.0000,0.0000,51.0700,13.7319,7.5362,5505.0000,34.0000,
4.3-3.8-2.7UV,162.7285,30.2248,14.7886,0,T-H,0.0000,0.0000,50.5404,13.9426,7.6131,5505.0000,34.0000,
4.3-3.8-2.7UV,155.1368,31.1469,15.4662,0,T-H,0.0000,0.0000,50.3919,14.3348,7.9141,5505.0000,34.0000,
4.3-3.8-2.7UV,147.9574,33.3902,15.2529,0,T-H,0.0000,0.0000,49.0791,14.3348,8.3855,5539.0000,34.0000,
4.3-3.8-2.7UV,141.0620,36.2968,14.5432,0,T-H,0.0000,0.0000,47.1456,14.4459,8.3020,5539.0000,34.0000,
4.3-3.8-2.7UV,130.6888,35.8415,14.5432,0,T-H,0.0000,0.0000,46.3267,14.5768,8.0544,5539.0000,34.0000,
4.3-3.8-2.7UV,123.2982,36.7437,15.5504,0,T-H,0.0000,0.0000,46.8360,14.1517,8.2462,5539.0000,34.0000,
4.3-3.8-2.7UV,93.3975,33.6475,13.4661,0,T-H,0.0000,0.0000,44.0937,12.9795,8.5029,5574.0000,34.0000,
4.3-3.8-2.7UV,82.6283,26.6276,13.2913,0,T-H,0.0000,0.0000,40.4072,11.7400,9.5719,5574.0000,34.0000,
4.3-3.8-2.7UV,80.4419,24.4002,13.3931,0,T-H,0.0000,0.0000,38.4283,11.4797,9.6268,5574.0000,34.0000,
4.3-3.8-2.7UV,75.9578,22.1196,13.5169,0,T-H,0.0000,0.0000,36.1978,11.4452,9.9600,5574.0000,34.0000,
4.3-3.8-2.7UV,66.5498,20.2123,15.5439,0,T-H,0.0000,0.0000,33.9867,11.3734,10.5659,5536.0000,34.0000,
4.3-3.8-2.7UV,85.7034,22.4284,18.3619,0,T-H,0.0000,0.0000,36.3898,12.4242,10.8274,5536.0000,34.0000,
4.3-3.8-2.7UV,87.0288,22.4284,18.2407,0,T-H,0.0000,0.0000,36.8392,12.1922,10.8321,5536.0000,34.0000,
4.3-3.8-2.7UV,87.2139,22.4284,18.2407,0,T-H,0.0000,0.0000,36.8392,12.1922,10.4981,5536.0000,34.0000,
4.3-3.8-2.7UV,87.9558,22.4284,18.5276,0,T-H,0.0000,0.0000,38.3485,12.1922,10.2888,5546.0000,34.0000,
4.3-3.8-2.7UV,86.4290,21.0340,19.7223,0,T-H,0.0000,0.0000,39.9545,12.1922,10.3944,5546.0000,34.0000,
4.3-3.8-2.7UV,85.5023,19.0658,19.7223,0,T-H,0.0000,0.0000,40.1430,12.1922,10.9746,5546.0000,34.0000,
4.3-3.8-2.7UV,101.4569,22.2788,21.7239,0,T-H,0.0000,0.0000,39.9303,13.0309,10.6275,5546.0000,34.0000,
4.3-3.8-2.7UV,111.2485,25.9004,22.4195,0,T-H,0.0000,0.0000,40.9305,14.0026,10.3159,5545.0000,34.0000,
4.3-3.8-2.7UV,117.3724,28.4197,24.1036,0,T-H,0.0000,0.0000,41.1828,14.2558,10.1396,5545.0000,34.0000,
4.3-3.8-2.7UV,129.9572,33.1325,26.5701,0,T-H,0.0000,0.0000,43.8380,15.9566,10.3791,5545.0000,34.0000,
4.3-3.8-2.7UV,135.9948,35.1649,27.3202,0,T-H,0.0000,0.0000,45.0513,16.7675,10.4282,5545.0000,34.0000,
4.3-3.8-2.7UV,140.3962,38.5841,25.8010,0,T-H,0.0000,0.0000,44.4800,16.9051,10.2899,5504.0000,34.0000,
4.3-3.8-2.7UV,140.4249,39.0198,26.8482,0,T-H,0.0000,0.0000,43.3903,17.1260,10.5313,5504.0000,34.0000,
4.3-3.8-2.7UV,142.0359,42.0690,24.5903,0,T-H,0.0000,0.0000,38.4502,14.7291,10.9710,5531.0000,34.0000,
4.3-3.8-2.7UV,142.0359,42.4010,23.9293,0,T-H,0.0000,0.0000,39.1155,15.0277,10.9400,5531.0000,34.0000,
4.3-3.8-2.7UV,142.4657,42.5838,23.0337,0,T-H,0.0000,0.0000,36.6908,13.8329,10.9129,5556.0000,34.0000,
4.3-3.8-2.7UV,145.0381,43.4712,22.4961,0,T-H,0.0000,0.0000,36.2073,13.1924,11.0045,5556.0000,34.0000,
4.3-3.8-2.7UV,147.6881,42.9827,22.4961,0,T-H,0.0000,0.0000,36.6721,13.1924,11.0045,5556.0000,34.0000,
4.3-3.8-2.7UV,150.1298,43.7552,23.6049,0,T-H,0.0000,0.0000,35.5593,13.0359,11.1420,5575.0000,34.0000,
4.3-3.8-2.7UV,159.6268,44.6710,25.3831,0,T-H,0.0000,0.0000,38.5348,13.2843,11.3002,5575.0000,34.0000,
4.3-3.8-2.7UV,162.9115,44.9787,25.6890,0,T-H,0.0000,0.0000,39.0041,13.3395,11.1736,5575.0000,34.0000,
4.3-3.8-2.7UV,165.6051,45.5573,25.7347,0,T-H,0.0000,0.0000,39.1093,13.4493,10.9650,5499.0000,34.0000,
4.3-3.8-2.7UV,170.8302,45.8029,25.4689,0,T-H,0.0000,0.0000,41.6948,13.9782,10.7087,5499.0000,34.0000,
4.3-3.8-2.7UV,170.8302,45.3113,26.1420,0,T-H,0.0000,0.0000,41.3593,13.3702,10.8919,5499.0000,34.0000,
4.3-3.8-2.7UV,170.3313,43.0602,25.2788,0,T-H,0.0000,0.0000,43.0421,13.4893,10.8034,5505.0000,34.0000,
4.3-3.8-2.7UV,156.5119,39.0949,23.6169,0,T-H,0.0000,0.0000,41.0023,12.9677,9.9009,5505.0000,34.0000,
4.3-3.8-2.7UV,129.3216,34.0670,17.9349,0,T-H,0.0000,0.0000,34.4199,10.3879,7.5094,5505.0000,34.0000,
4.3-3.8-2.7UV,110.2542,29.2472,14.8415,0,T-H,0.0000,0.0000,29.4898,8.9798,6.6759,5509.0000,34.0000,
4.3-3.8-2.7UV,92.5004,25.4676,12.3811,0,T-H,0.0000,0.0000,25.4466,8.2275,5.9669,5509.0000,34.0000,
4.3-3.8-2.7UV,39.2838,12.9582,5.8560,0,T-H,0.0000,0.0000,12.0351,5.0134,3.2704,5509.0000,34.0000,
4.3-3.8-2.7UV,23.6382,8.7869,4.3997,0,T-H,0.0000,0.0000,8.1337,3.9228,2.6163,5505.0000,34.0000,
4.3-3.8-2.7UV,7.6572,4.8582,4.5823,0,T-H,0.0000,0.0000,4.1202,3.0692,2.5450,5505.0000,32.0000,
4.3-3.8-2.7UV,5.2289,4.2965,3.6416,0,T-H,0.0000,0.0000,2.5033,2.4719,2.0002,5505.0000,32.0000,
4.3-3.8-2.7UV,4.5498,3.6020,3.1836,0,T-H,0.0000,0.0000,2.3821,2.0538,1.7057,5505.0000,32.0000,
4.3-3.8-2.7UV,4.0292,3.6020,2.7726,0,T-H,0.0000,0.0000,2.1139,1.8898,1.4104,5505.0000,32.0000,
4.3-3.8-2.7UV,3.5805,3.1177,2.6765,0,T-H,0.0000,0.0000,1.9602,1.6546,1.3150,5503.0000,32.0000,
4.3-3.8-2.7UV,2.9602,2.9899,2.6765,0,T-H,0.0000,0.0000,1.7047,1.6029,1.3150,5503.0000,32.0000,
4.3-3.8-2.7UV,2.7382,3.0102,2.4695,0,T-H,0.0000,0.0000,1.5859,1.6353,1.2776,5503.0000,32.0000,
4.3-3.8-2.7UV,2.4414,2.5310,2.5925,0,T-H,0.0000,0.0000,1.3178,1.4606,1.2244,5503.0000,32.0000,
4.3-3.8-2.7UV,2.1749,2.5312,2.5679,0,T-H,0.0000,0.0000,1.1725,1.4636,1.2095,5504.0000,32.0000,
4.3-3.8-2.7UV,2.1892,2.3158,2.2775,0,T-H,0.0000,0.0000,1.1665,1.2804,1.0723,5504.0000,32.0000,
4.3-3.8-2.7UV,2.0697,2.1518,2.3384,0,T-H,0.0000,0.0000,1.1913,1.3663,1.1873,5504.0000,32.0000,
4.3-3.8-2.7UV,2.2737,1.7341,2.4897,0,T-H,0.0000,0.0000,1.1411,1.3024,1.2234,5504.0000,32.0000,
4.3-3.8-2.7UV,2.3430,1.7190,2.2207,0,T-H,0.0000,0.0000,1.1411,1.2977,1.2016,5503.0000,32.0000,
4.3-3.8-2.7UV,2.2603,1.6566,2.1913,0,T-H,0.0000,0.0000,1.1270,1.1964,1.2715,5503.0000,32.0000,
4.3-3.8-2.7UV,2.2663,1.4899,2.3293,0,T-H,0.0000,0.0000,1.1176,1.1493,1.3078,5503.0000,32.0000,
4.3-3.8-2.7UV,2.2149,1.4657,2.3207,0,T-H,0.0000,0.0000,1.1306,1.1205,1.4236,5503.0000,32.0000,
4.3-3.8-2.7UV,2.4562,1.4237,2.5152,0,T-H,0.0000,0.0000,1.1461,1.1142,1.4549,5503.0000,32.0000,
4.3-3.8-2.7UV,2.2066,1.4877,2.5139,0,T-H,0.0000,0.0000,1.1274,1.0502,1.4549,5503.0000,32.0000,
4.3-3.8-2.7UV,2.2066,1.5442,2.5200,0,T-H,0.0000,0.0000,1.1274,1.1168,1.4795,5503.0000,32.0000,
4.3-3.8-2.7UV,1.8543,1.7103,2.6942,0,T-H,0.0000,0.0000,1.1412,1.1523,1.5363,5504.0000,32.0000,
4.3-3.8-2.7UV,1.7042,2.0571,2.6823,0,T-H,0.0000,0.0000,1.1237,1.2098,1.4963,5504.0000,32.0000,
4.3-3.8-2.7UV,1.5708,2.1109,2.6552,0,T-H,0.0000,0.0000,1.0566,1.2978,1.5138,5504.0000,32.0000,
